, ,Unnamed: 1,Q1 Q1: First I would like to ask you about your current situation / family situation. How would you rate it on a scale from 1 to 5?,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76
1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438, ,,"Q20_2B Q20_2B: According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,,,Total,,Active in a positive way,,Active in a negative way,,Neither positive nor negative,,Not active at all,,(DK),,(RF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,,,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,National,National,885,1,62,0.07005649717514124,218,0.2463276836158192,231,0.26101694915254237,239,0.27005649717514124,130,0.14689265536723164,5,0.005649717514124294,0.27033898305084747,0.847457627118644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,North_South,North,721,1,51,0.07073509015256589,161,0.2233009708737864,208,0.28848821081830794,208,0.28848821081830794,90,0.12482662968099861,3,0.004160887656033287,0.28710124826629685,0.8710124826629682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,,South,164,1,11,0.06707317073170732,57,0.34756097560975613,23,0.14024390243902438,31,0.18902439024390244,40,0.24390243902439024,2,0.012195121951219513,0.19664634146341464,0.7439024390243902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,Governorate,Ibb,107,1,2,0.018691588785046728,26,0.24299065420560748,37,0.34579439252336447,36,0.3364485981308411,6,0.056074766355140186,0,0,0.2733644859813084,0.9439252336448598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,,Abyan,4,1,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0.4375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,,Sana'a City,39,1,0,0,2,0.05128205128205129,3,0.07692307692307693,32,0.8205128205128206,2,0.05128205128205129,0,0,0.4294871794871795,0.9487179487179488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,,al-Baydha',23,1,0,0,2,0.08695652173913043,2,0.08695652173913043,17,0.7391304347826088,2,0.08695652173913043,0,0,0.391304347826087,0.9130434782608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,,Taiz,85,1,14,0.16470588235294115,25,0.29411764705882354,14,0.16470588235294115,27,0.3176470588235294,5,0.05882352941176471,0,0,0.3647058823529411,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,,al-Jawf,22,1,4,0.18181818181818182,9,0.40909090909090906,9,0.40909090909090906,0,0,0,0,0,0,0.28409090909090906,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,,Hajja,114,1,11,0.09649122807017545,28,0.2456140350877193,61,0.5350877192982456,10,0.08771929824561404,1,0.008771929824561403,3,0.026315789473684213,0.2741228070175439,0.9649122807017545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,,al-Hudaida,119,1,3,0.025210084033613446,12,0.10084033613445378,22,0.18487394957983191,33,0.2773109243697479,49,0.411764705882353,0,0,0.21008403361344538,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,,Hadhramawt,51,1,3,0.05882352941176471,15,0.29411764705882354,8,0.1568627450980392,11,0.21568627450980393,13,0.2549019607843137,1,0.0196078431372549,0.2058823529411765,0.7254901960784313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,,Dhamar,94,1,9,0.09574468085106384,27,0.2872340425531915,21,0.22340425531914893,29,0.30851063829787234,8,0.0851063829787234,0,0,0.3058510638297873,0.9148936170212767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,,Shabwa,25,1,0,0,19,0.76,4,0.16,2,0.08,0,0,0,0,0.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,,Sana'a,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,,Aden,22,1,1,0.045454545454545456,15,0.6818181818181819,2,0.09090909090909091,1,0.045454545454545456,2,0.09090909090909091,1,0.045454545454545456,0.09090909090909091,0.8636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,,Lahj,41,1,0,0,6,0.14634146341463417,3,0.07317073170731708,12,0.29268292682926833,20,0.4878048780487805,0,0,0.16463414634146345,0.5121951219512195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,,Marib,14,1,4,0.28571428571428575,5,0.35714285714285715,3,0.21428571428571427,0,0,2,0.14285714285714288,0,0,0.3392857142857143,0.8571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,,al-Mahweet,12,1,2,0.16666666666666669,9,0.75,1,0.08333333333333334,0,0,0,0,0,0,0.18750000000000003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,,al-Mahra,2,1,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
