, ,Unnamed: 1,Q1 Q1: First I would like to ask you about your current situation / family situation. How would you rate it on a scale from 1 to 5?,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76
447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448, ,,"Q10 Q10: On a scale ranging from 1 to 5 in which “1” means “not prepared at all” and “5” means “very prepared”, how do evaluate how you feel in terms of how school/university/work/vocational training prepares you for a good future life? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,Total,,Not prepared at all,,2,,3,,4,,Very prepared,,(DK),,(RF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,National,National,671,1,57,0.0849478390461997,92,0.13710879284649777,205,0.3055141579731744,166,0.2473919523099851,122,0.18181818181818182,27,0.04023845007451565,2,0.0029806259314456036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,North_South,North,527,1,50,0.09487666034155598,73,0.13851992409867173,174,0.33017077798861477,136,0.25806451612903225,73,0.13851992409867173,20,0.03795066413662239,1,0.0018975332068311196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,South,144,1,7,0.048611111111111105,19,0.13194444444444445,31,0.2152777777777778,30,0.20833333333333331,49,0.3402777777777778,7,0.048611111111111105,1,0.006944444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Governorate,Ibb,59,1,0,0,11,0.1864406779661017,33,0.559322033898305,12,0.20338983050847456,3,0.05084745762711864,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,Abyan,11,1,1,0.09090909090909091,3,0.2727272727272727,3,0.2727272727272727,0,0,3,0.2727272727272727,1,0.09090909090909091,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,Sana'a City,92,1,8,0.08695652173913043,23,0.25,22,0.2391304347826087,34,0.3695652173913044,5,0.05434782608695652,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,al-Baydha',20,1,8,0.4,0,0,4,0.2,1,0.05,7,0.35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,Taiz,92,1,15,0.16304347826086957,13,0.14130434782608695,30,0.32608695652173914,16,0.17391304347826086,18,0.1956521739130435,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,al-Jawf,9,1,1,0.1111111111111111,0,0,4,0.4444444444444444,4,0.4444444444444444,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,Hajja,67,1,0,0,2,0.02985074626865672,21,0.31343283582089554,30,0.44776119402985076,13,0.19402985074626866,0,0,1,0.01492537313432836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,al-Hudaida,65,1,3,0.04615384615384615,7,0.1076923076923077,20,0.3076923076923077,9,0.13846153846153847,11,0.16923076923076924,15,0.23076923076923075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,Hadhramawt,34,1,0,0,9,0.2647058823529412,10,0.29411764705882354,9,0.2647058823529412,6,0.17647058823529413,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,Dhamar,35,1,6,0.17142857142857143,3,0.08571428571428572,13,0.37142857142857144,10,0.28571428571428575,3,0.08571428571428572,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,Shabwa,9,1,2,0.2222222222222222,1,0.1111111111111111,4,0.4444444444444444,0,0,2,0.2222222222222222,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,Sana'a,33,1,8,0.24242424242424243,11,0.33333333333333337,7,0.2121212121212121,5,0.15151515151515152,2,0.06060606060606061,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,Aden,37,1,0,0,0,0,4,0.1081081081081081,9,0.24324324324324323,23,0.6216216216216216,0,0,1,0.027027027027027025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,Lahj,27,1,2,0.07407407407407407,3,0.1111111111111111,5,0.1851851851851852,5,0.1851851851851852,6,0.2222222222222222,6,0.2222222222222222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,Marib,7,1,1,0.14285714285714288,1,0.14285714285714288,2,0.28571428571428575,1,0.14285714285714288,2,0.28571428571428575,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,al-Mahweet,10,1,0,0,1,0.1,4,0.4,4,0.4,1,0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,al-Mahra,3,1,0,0,1,0.33333333333333337,0,0,1,0.33333333333333337,1,0.33333333333333337,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,Amran,17,1,0,0,1,0.05882352941176471,7,0.411764705882353,4,0.23529411764705885,4,0.23529411764705885,1,0.05882352941176471,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,al-Dhali',23,1,2,0.08695652173913043,2,0.08695652173913043,5,0.21739130434782608,6,0.2608695652173913,8,0.34782608695652173,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,Rayma,21,1,0,0,0,0,7,0.33333333333333337,6,0.28571428571428575,4,0.19047619047619047,4,0.19047619047619047,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Gender,Male,442,1,38,0.08597285067873303,68,0.15384615384615385,139,0.31447963800904977,97,0.21945701357466063,74,0.16742081447963802,24,0.05429864253393665,2,0.004524886877828055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,Female,229,1,19,0.08296943231441048,24,0.10480349344978165,66,0.28820960698689957,69,0.30131004366812225,48,0.2096069868995633,3,0.013100436681222707,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Locale,Urban,252,1,13,0.05158730158730159,37,0.14682539682539683,72,0.28571428571428575,80,0.31746031746031744,45,0.17857142857142858,4,0.015873015873015872,1,0.003968253968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,Rural,419,1,44,0.10501193317422435,55,0.13126491646778043,133,0.31742243436754175,86,0.20525059665871123,77,0.1837708830548926,23,0.05489260143198091,1,0.0023866348448687348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Employment,Full/Part time employed,54,1,9,0.16666666666666669,5,0.0925925925925926,10,0.1851851851851852,16,0.2962962962962963,10,0.1851851851851852,3,0.05555555555555555,1,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,Freelancer,24,1,4,0.16666666666666669,4,0.16666666666666669,6,0.25,2,0.08333333333333334,3,0.125,5,0.20833333333333331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,Unemployed,5,1,0,0,1,0.2,2,0.4,1,0.2,1,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,Student,586,1,44,0.0750853242320819,81,0.13822525597269625,186,0.3174061433447099,147,0.2508532423208191,108,0.18430034129692832,19,0.032423208191126277,1,0.0017064846416382255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,Housewife,2,1,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Marital_status,Single,615,1,54,0.0878048780487805,88,0.14308943089430895,194,0.3154471544715447,149,0.24227642276422764,106,0.17235772357723575,23,0.03739837398373984,1,0.0016260162601626016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,Married,54,1,3,0.05555555555555555,4,0.07407407407407407,11,0.2037037037037037,15,0.2777777777777778,16,0.2962962962962963,4,0.07407407407407407,1,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,Widow/Divorced,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Age,15-17,330,1,32,0.09696969696969697,52,0.1575757575757576,100,0.30303030303030304,74,0.22424242424242424,59,0.1787878787878788,13,0.0393939393939394,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,18-20,185,1,12,0.06486486486486487,27,0.14594594594594595,65,0.35135135135135137,41,0.2216216216216216,32,0.17297297297297298,7,0.03783783783783784,1,0.005405405405405406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,21-23,94,1,8,0.0851063829787234,7,0.07446808510638298,28,0.2978723404255319,30,0.3191489361702128,19,0.2021276595744681,1,0.010638297872340425,1,0.010638297872340425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,24-25,62,1,5,0.08064516129032258,6,0.0967741935483871,12,0.1935483870967742,21,0.3387096774193548,12,0.1935483870967742,6,0.0967741935483871,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
