, ,Unnamed: 1,Q1 Q1: First I would like to ask you about your current situation / family situation. How would you rate it on a scale from 1 to 5?,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76
3597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598, ,,"Q38A Q38A: I will list a number of reasons that can lead to conflict ""Food, Fuel, Water, Medicine"" (Conflicts within the family)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,,,Total,,It is not a reason for our conflicts,,2,,3,,4,,It is the most important reason for our conflicts,,(DK),,(RF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,,,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,Count,Row N %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,National,National,1500,1,722,0.48133333333333334,256,0.17066666666666666,220,0.14666666666666667,145,0.09666666666666666,113,0.07533333333333334,39,0.026000000000000002,5,0.003333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,North_South,North,1190,1,580,0.48739495798319327,198,0.16638655462184876,193,0.1621848739495798,116,0.09747899159663864,66,0.05546218487394958,36,0.030252100840336135,1,0.0008403361344537816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,,South,310,1,142,0.45806451612903226,58,0.1870967741935484,27,0.08709677419354839,29,0.0935483870967742,47,0.15161290322580645,3,0.00967741935483871,4,0.012903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,Governorate,Ibb,170,1,21,0.12352941176470589,49,0.2882352941176471,40,0.23529411764705885,30,0.17647058823529413,30,0.17647058823529413,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,,Abyan,30,1,5,0.16666666666666669,1,0.03333333333333333,5,0.16666666666666669,4,0.13333333333333333,15,0.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,,Sana'a City,140,1,58,0.4142857142857143,18,0.1285714285714286,11,0.07857142857142857,38,0.2714285714285714,3,0.02142857142857143,12,0.08571428571428572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,,al-Baydha',40,1,19,0.475,16,0.4,2,0.05,2,0.05,1,0.025,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,,Taiz,190,1,129,0.6789473684210526,16,0.08421052631578947,26,0.1368421052631579,7,0.03684210526315789,12,0.06315789473684211,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,,al-Jawf,30,1,14,0.4666666666666666,16,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,,Hajja,120,1,60,0.5,17,0.14166666666666666,31,0.2583333333333333,6,0.05,6,0.05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,,al-Hudaida,170,1,87,0.511764705882353,8,0.047058823529411764,49,0.2882352941176471,6,0.03529411764705882,10,0.05882352941176471,10,0.05882352941176471,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,,Hadhramawt,80,1,31,0.3875,25,0.3125,8,0.1,10,0.125,6,0.075,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,,Dhamar,100,1,76,0.76,13,0.13,6,0.06,4,0.04,1,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,,Shabwa,40,1,1,0.025,7,0.175,4,0.1,8,0.2,14,0.35,2,0.05,4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,,Sana'a,70,1,40,0.5714285714285715,2,0.02857142857142857,6,0.08571428571428572,20,0.28571428571428575,2,0.02857142857142857,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,,Aden,50,1,29,0.58,17,0.34,4,0.08,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,,Lahj,60,1,41,0.6833333333333332,5,0.08333333333333334,1,0.016666666666666666,4,0.06666666666666667,9,0.15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,,Marib,20,1,17,0.85,0,0,2,0.1,1,0.05,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,,al-Mahweet,40,1,11,0.275,8,0.2,11,0.275,2,0.05,0,0,8,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,,al-Mahra,10,1,6,0.6,2,0.2,1,0.1,0,0,1,0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,,Amran,70,1,32,0.45714285714285713,23,0.3285714285714285,9,0.1285714285714286,0,0,0,0,6,0.08571428571428572,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,,al-Dhali',40,1,29,0.725,1,0.025,4,0.1,3,0.075,2,0.05,1,0.025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,,Rayma,30,1,16,0.5333333333333333,12,0.4,0,0,0,0,1,0.03333333333333333,0,0,1,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,Gender,Male,750,1,420,0.56,169,0.22533333333333336,93,0.124,38,0.050666666666666665,11,0.014666666666666666,17,0.022666666666666665,2,0.0026666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,,Female,750,1,302,0.4026666666666667,87,0.11599999999999999,127,0.16933333333333334,107,0.14266666666666666,102,0.136,22,0.029333333333333333,3,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,Locale,Urban,440,1,217,0.4931818181818182,75,0.17045454545454547,56,0.12727272727272726,57,0.12954545454545455,21,0.04772727272727272,14,0.031818181818181815,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
